Assay.Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center.Name,Consent,DATASTORE.filetype,DATASTORE.provider,DATASTORE.region,Experiment,Instrument,Library.Name,LibraryLayout,LibrarySource,Organism,Platform,ReleaseDate,create_date,DPI,Influenza,SRA.Study,HostSpecies,Host.1,SampleID,HostGroup,HostType,SampleContext,Infection,Tissue,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,isolation_source,lat_lon,DOI,Collection_Date,HOST,Sample.Name,sample_type,genotype,isolate,strain,.tar_Folder,Body_System,broad.scale_environmental_context,Cultivar,dna_extracted_by,dna_extraction_date,dna_extraction_kit,environmental_medium,experimental_group,True_or_Neg,Expt_.,geographical_location,isolation_and_growth_condition,latitude_and_longitude,local_scale_environmental_context,organism..run.,Sampling.time.point.Days.Post.Infection.,Age_at_infection,Bird_ID,Bird_weight.g.,Bursa.BodyWeight.Ratio1000,Bursa_Weight_g,Date_of_Hatch,Date_of_Infection,Infecting_Agent,Isolator_.,sex,Log10_Virus_titer_.EID50_.mL_or_.g_tissue.,Log2_Fold_Change_in_Expression_of_IFN.a,Log2_Fold_Change_in_Expression_of_IFN.b,Log2_Fold_Change_in_Expression_of_IFN.L,Log2_Fold_Change_in_Expression_of_IFN.y,Log2_Fold_Change_in_Expression_of_IL.6,Log2_Fold_Change_in_Expression_of_LITAF,Log2_Fold_Change_in_Expression_of_Mx,Log2_Fold_Change_in_Expression_of_OAS,Infection_Status,samp_size,source_material_id,Path,collection_date,host,misc_param,Nickname,HASubType,Season,Age,NASubType,HASubType_NASubType,Genus,Species,Location,Season_SeasonYear,Feeding,Sex,Description,CoreGroup
AMPLICON,250,19938000,PRJNA464410,SAMN09104257,Metagenome or environmental,12885273,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066249,Illumina MiSeq,UCD.12.03887.VB,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:53,NA,Pos,SRP145364,Duck,NorthernShoveler,SRR7146702,Duck,Duck,Wild,Pos,NA,USA,North America,"USA:California\,SolanoCounty\,GrizzlyIslandWildlifeArea(GIWA)",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/27/2011,Anas,"CommonName:NorthernShoveler,TestforInfluenzaVirus:VI,IDforMatching:UCD12.03887.V",Acly_H11N9_GIWA_Oct2011_1,11,FW,U,9,11_9,Anas,Anasclypeata,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",FW_1112,filter,F,Pos_FW_1112_Anasclypeata,Duck_Pos
AMPLICON,250,13519500,PRJNA464410,SAMN09104256,Metagenome or environmental,9113111,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066248,Illumina MiSeq,UCD.12.03741.VA,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:53,NA,Pos,SRP145364,Duck,AmericanWigeon,SRR7146703,Duck,Duck,Wild,Pos,NA,USA,North America,"USA:California\,SolanoCounty\,GrizzlyIslandWildlifeArea(GIWA)",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/21/2012,Anas,"CommonName:AmericanWigeon,TestforInfluenzaVirus:VI,IDforMatching:UCD12.03741.V",Aame_H6N1_GIWA_Oct2012_1,6,FW,U,1,6_1,Anas,Anasamericana,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",FW_1213,dabbling,F,Pos_FW_1213_Anasamericana,Duck_Pos
AMPLICON,250,17300000,PRJNA464410,SAMN09104211,Metagenome or environmental,10959881,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066247,Illumina MiSeq,UCD.11.02696.V,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:53,NA,Pos,SRP145364,Duck,NorthernShoveler,SRR7146704,Duck,Duck,Wild,Pos,NA,USA,North America,"USA:California\,SolanoCounty\,GrizzlyIslandWildlifeArea(GIWA)",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/29/2011,Anas,"CommonName:NorthernShoveler,TestforInfluenzaVirus:VI,IDforMatching:UCD11.02696.V",Acly_H14N2_GIWA_Oct2011_1,14,FW,U,2,14_2,Anas,Anasclypeata,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",FW_1112,filter,M,Pos_FW_1112_Anasclypeata,Duck_Pos
AMPLICON,250,36702000,PRJNA464410,SAMN09104254,Metagenome or environmental,22349043,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066246,Illumina MiSeq,UCD.12.03722.VA,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:53,NA,Pos,SRP145364,Duck,GreenWingedTeal,SRR7146705,Duck,Duck,Wild,Pos,NA,USA,North America,"USA:California\,SolanoCounty\,GrizzlyIslandWildlifeArea(GIWA)",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/21/2012,Anas,"CommonName:GreenWingedTeal,TestforInfluenzaVirus:VI,IDforMatching:UCD12.03722.VA",Acar_H6N2_GIWA_Oct2012_1,6,FW,U,2,6_2,Anas,Anascarolinensis,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",FW_1213,dabbling,F,Pos_FW_1213_Anascarolinensis,Duck_Pos
AMPLICON,250,11670000,PRJNA464410,SAMN09104260,Metagenome or environmental,7723191,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066244,Illumina MiSeq,UCD.13.01324.VA.H4,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:53,NA,Pos,SRP145364,Duck,Mallard,SRR7146707,Duck,Duck,Wild,Pos,NA,USA,North America,"USA:California\,SolanoCounty\,GrizzlyIslandWildlifeArea(GIWA)",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/18/2013,Anas,"CommonName:Mallard,TestforInfluenzaVirus:M.RTPCR.VI,IDforMatching:UCD13.01324.V",Apla_H4N6_GIWA_Jul2013_1,4,S,A,6,4_6,Anas,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",S_13,dabbling,M,Pos_S_13_Anasplatyrhynchos,Duck_Pos
AMPLICON,250,15638500,PRJNA464410,SAMN09104208,Metagenome or environmental,10149506,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066241,Illumina MiSeq,UCD.11.02589.P.H4,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:53,NA,Pos,SRP145364,Duck,Mallard,SRR7146710,Duck,Duck,Wild,Pos,NA,USA,North America,"USA:California\,SolanoCounty\,GrizzlyIslandWildlifeArea(GIWA)",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/12/2011,Anas,"CommonName:Mallard,TestforInfluenzaVirus:M.RTPCR.VI,IDforMatching:UCD11.02589.P",Apla_H4N1_GIWA_Aug2011_1,4,S,H,1,4_1,Anas,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",S_11,dabbling,M,Pos_S_11_Anasplatyrhynchos,Duck_Pos
AMPLICON,250,15661500,PRJNA464410,SAMN09104263,Metagenome or environmental,10177234,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066240,Illumina MiSeq,UCD.13.01343,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:53,NA,Neg,SRP145364,Duck,Mallard,SRR7146711,Duck,Duck,Wild,Neg,NA,USA,North America,"USA:California\,SolanoCounty\,GrizzlyIslandWildlifeArea(GIWA)",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/18/2013,Anas,"CommonName:Mallard,TestforInfluenzaVirus:M.RTPCR,IDforMatching:UCD13.01343.P",Apla_neg_GIWA_Jul2013_2,neg,S,H,neg,neg_neg,Anas,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",S_13,dabbling,F,Neg_S_13_Anasplatyrhynchos,Duck_Neg
AMPLICON,250,16037500,PRJNA464410,SAMN09104209,Metagenome or environmental,10476979,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066238,Illumina MiSeq,UCD.11.02590.V.H4,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:53,NA,Pos,SRP145364,Duck,Mallard,SRR7146713,Duck,Duck,Wild,Pos,NA,USA,North America,"USA:California\,SolanoCounty\,GrizzlyIslandWildlifeArea(GIWA)",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/12/2011,Anas,"CommonName:Mallard,TestforInfluenzaVirus:M.RTPCR.VI,IDforMatching:UCD11.02590.V",Apla_H4N6_GIWA_Aug2011_5,4,S,H,6,4_6,Anas,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",S_11,dabbling,M,Pos_S_11_Anasplatyrhynchos,Duck_Pos
AMPLICON,250,14389500,PRJNA464410,SAMN09104140,Metagenome or environmental,9014404,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066237,Illumina MiSeq,UCD.10.02508,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:53,NA,Neg,SRP145364,Duck,NorthernPintail,SRR7146714,Duck,Duck,Wild,Neg,NA,USA,North America,"USA:California\,YoloCounty\,ConawayRanch",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/23/2010,Anas,"CommonName:NorthernPintailTestforInfluenzaVirus:M.RTPCR,IDforMatching:UCD10.02508.P",Aacu_neg_CR_Oct2010_6,neg,FW,U,neg,neg_neg,Anas,Anasacuta,"ConawayRanch,YoloCounty",FW_1011,dabbling,F,Neg_FW_1011_Anasacuta,Duck_Neg
AMPLICON,250,17486000,PRJNA464410,SAMN09104138,Metagenome or environmental,10861658,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066235,Illumina MiSeq,UCD.10.02503,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:53,NA,Neg,SRP145364,Duck,GreenWingedTeal,SRR7146716,Duck,Duck,Wild,Neg,NA,USA,North America,"USA:California\,YoloCounty\,ConawayRanch",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/23/2010,Anas,"CommonName:GreenWingedTeal,TestforInfluenzaVirus:M.RTPCR,IDforMatching:UCD10.02503.P",Acar_neg_CR_Oct2010_6,neg,FW,U,neg,neg_neg,Anas,Anascarolinensis,"ConawayRanch,YoloCounty",FW_1011,dabbling,U,Neg_FW_1011_Anascarolinensis,Duck_Neg
AMPLICON,250,18221000,PRJNA464410,SAMN09104139,Metagenome or environmental,11605042,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066234,Illumina MiSeq,UCD.10.02505,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:54,NA,Neg,SRP145364,Duck,NorthernPintail,SRR7146717,Duck,Duck,Wild,Neg,NA,USA,North America,"USA:California\,YoloCounty\,ConawayRanch",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/23/2010,Anas,"CommonName:NorthernPintailTestforInfluenzaVirus:M.RTPCR,IDforMatching:UCD10.02505.P",Aacu_neg_CR_Oct2010_5,neg,FW,U,neg,neg_neg,Anas,Anasacuta,"ConawayRanch,YoloCounty",FW_1011,dabbling,F,Neg_FW_1011_Anasacuta,Duck_Neg
AMPLICON,250,10335500,PRJNA464410,SAMN09104136,Metagenome or environmental,6735593,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066233,Illumina MiSeq,UCD.10.02501,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:54,NA,Neg,SRP145364,Duck,NorthernPintail,SRR7146718,Duck,Duck,Wild,Neg,NA,USA,North America,"USA:California\,YoloCounty\,ConawayRanch",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/23/2010,Anas,"CommonName:NorthernPintailTestforInfluenzaVirus:M.RTPCR,IDforMatching:UCD10.02501.P",Aacu_neg_CR_Oct2010_4,neg,FW,U,neg,neg_neg,Anas,Anasacuta,"ConawayRanch,YoloCounty",FW_1011,dabbling,F,Neg_FW_1011_Anasacuta,Duck_Neg
AMPLICON,250,9449500,PRJNA464410,SAMN09104137,Metagenome or environmental,6278890,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066232,Illumina MiSeq,UCD.10.02502,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:53,NA,Neg,SRP145364,Duck,GreenWingedTeal,SRR7146719,Duck,Duck,Wild,Neg,NA,USA,North America,"USA:California\,YoloCounty\,ConawayRanch",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/23/2010,Anas,"CommonName:GreenWingedTeal,TestforInfluenzaVirus:M.RTPCR,IDforMatching:UCD10.02502.P",Acar_neg_CR_Oct2010_5,neg,FW,U,neg,neg_neg,Anas,Anascarolinensis,"ConawayRanch,YoloCounty",FW_1011,dabbling,U,Neg_FW_1011_Anascarolinensis,Duck_Neg
AMPLICON,250,17896500,PRJNA464410,SAMN09104134,Metagenome or environmental,11442934,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066231,Illumina MiSeq,UCD.10.02499,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:54,NA,Neg,SRP145364,Duck,GreenWingedTeal,SRR7146720,Duck,Duck,Wild,Neg,NA,USA,North America,"USA:California\,YoloCounty\,ConawayRanch",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/23/2010,Anas,"CommonName:GreenWingedTeal,TestforInfluenzaVirus:M.RTPCR,IDforMatching:UCD10.02499.P",Acar_neg_CR_Oct2010_3,neg,FW,U,neg,neg_neg,Anas,Anascarolinensis,"ConawayRanch,YoloCounty",FW_1011,dabbling,F,Neg_FW_1011_Anascarolinensis,Duck_Neg
AMPLICON,250,18375500,PRJNA464410,SAMN09104135,Metagenome or environmental,12021567,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066230,Illumina MiSeq,UCD.10.02500,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:54,NA,Neg,SRP145364,Duck,GreenWingedTeal,SRR7146721,Duck,Duck,Wild,Neg,NA,USA,North America,"USA:California\,YoloCounty\,ConawayRanch",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/23/2010,Anas,"CommonName:GreenWingedTeal,TestforInfluenzaVirus:M.RTPCR,IDforMatching:UCD10.02500.P",Acar_neg_CR_Oct2010_4,neg,FW,U,neg,neg_neg,Anas,Anascarolinensis,"ConawayRanch,YoloCounty",FW_1011,dabbling,F,Neg_FW_1011_Anascarolinensis,Duck_Neg
AMPLICON,250,12397500,PRJNA464410,SAMN09104142,Metagenome or environmental,8353442,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066228,Illumina MiSeq,UCD.10.02510,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:54,NA,Neg,SRP145364,Duck,GreenWingedTeal,SRR7146723,Duck,Duck,Wild,Neg,NA,USA,North America,"USA:California\,YoloCounty\,ConawayRanch",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/23/2010,Anas,"CommonName:GreenWingedTeal,TestforInfluenzaVirus:M.RTPCR,IDforMatching:UCD10.02510.P",Acar_neg_CR_Oct2010_8,neg,FW,U,neg,neg_neg,Anas,Anascarolinensis,"ConawayRanch,YoloCounty",FW_1011,dabbling,U,Neg_FW_1011_Anascarolinensis,Duck_Neg
AMPLICON,250,23985500,PRJNA464410,SAMN09104143,Metagenome or environmental,15141631,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066227,Illumina MiSeq,UCD.10.02511,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:54,NA,Neg,SRP145364,Duck,GreenWingedTeal,SRR7146724,Duck,Duck,Wild,Neg,NA,USA,North America,"USA:California\,YoloCounty\,ConawayRanch",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/23/2010,Anas,"CommonName:GreenWingedTeal,TestforInfluenzaVirus:M.RTPCR,IDforMatching:UCD10.02511.P",Acar_neg_CR_Oct2010_9,neg,FW,U,neg,neg_neg,Anas,Anascarolinensis,"ConawayRanch,YoloCounty",FW_1011,dabbling,U,Neg_FW_1011_Anascarolinensis,Duck_Neg
AMPLICON,250,10270000,PRJNA464410,SAMN09104073,Metagenome or environmental,6282806,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066226,Illumina MiSeq,UCD.09.05234,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:54,NA,Neg,SRP145364,Duck,Mallard,SRR7146725,Duck,Duck,Wild,Neg,NA,USA,North America,"USA:California\,SolanoCounty\,SuisunMarsh/Balboa",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/27/2009,Anas,"CommonName:Mallard,TestforInfluenzaVirus:M.RTPCR,IDforMatching:UCD09.05234.P",Apla_neg_SMB_Jul2009_2,neg,S,A,neg,neg_neg,Anas,Anasplatyrhynchos,"SuisunMarsh/Balboa,SolanoCounty",S_09,dabbling,F,Neg_S_09_Anasplatyrhynchos,Duck_Neg
AMPLICON,250,7987500,PRJNA464410,SAMN09104072,Metagenome or environmental,5210644,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066225,Illumina MiSeq,UCD.09.05233,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:54,NA,Neg,SRP145364,Duck,Mallard,SRR7146726,Duck,Duck,Wild,Neg,NA,USA,North America,"USA:California\,SolanoCounty\,SuisunMarsh/Balboa",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/27/2009,Anas,"CommonName:Mallard,TestforInfluenzaVirus:M.RTPCR,IDforMatching:UCD09.05233.P",Apla_neg_SMB_Jul2009_1,neg,S,H,neg,neg_neg,Anas,Anasplatyrhynchos,"SuisunMarsh/Balboa,SolanoCounty",S_09,dabbling,M,Neg_S_09_Anasplatyrhynchos,Duck_Neg
AMPLICON,250,18798500,PRJNA464410,SAMN09104001,Metagenome or environmental,11955874,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066224,Illumina MiSeq,UCD.08.11095,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:54,NA,Pos,SRP145364,Duck,Mallard,SRR7146727,Duck,Duck,Wild,Pos,NA,USA,North America,"USA:California\,YoloCounty\,ConawayRanch",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/6/2008,Anas,"CommonName:Mallard,TestforInfluenzaVirus:M.RTPCR.VI,IDforMatching:UCD08.11095.V",Apla_H4N6_CR_Dec2008_1,4,FW,U,6,4_6,Anas,Anasplatyrhynchos,"ConawayRanch,YoloCounty",FW_0809,dabbling,M,Pos_FW_0809_Anasplatyrhynchos,Duck_Pos
AMPLICON,250,23663000,PRJNA464410,SAMN09104069,Metagenome or environmental,16222540,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066223,Illumina MiSeq,UCD.09.05212,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:54,NA,Pos,SRP145364,Duck,Mallard,SRR7146728,Duck,Duck,Wild,Pos,NA,USA,North America,"USA:California\,SolanoCounty\,SuisunMarsh/Sunrise",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/27/2009,Anas,"CommonName:Mallard,TestforInfluenzaVirus:VI,IDforMatching:UCD09.05212.V",Apla_H5N2_SMS_Jul2009_3,5,S,H,2,5_2,Anas,Anasplatyrhynchos,"SuisunMarsh/Sunrise,SolanoCounty",S_09,dabbling,F,Pos_S_09_Anasplatyrhynchos,Duck_Pos
