FeatureID,t,p,FDR,mean_clr_Pos,mean_clr_Neg,direction,importance_mean,importance_sd,frac_folds_positive,freq_C0.2,freq_C1.0,freq_C10.0,l1_hit_all_C,selection_freq,cage_FDR,cage_confounded,Genus,Family,n_methods,three_method_hit
KC002024.1.1313,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Prochlorococcus_MIT9313,Cyanobiaceae,0,False
KC108996.1.1244,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,,Yersiniaceae,0,False
KC294021.1.1310,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,,Rhizobiaceae,0,False
KC836753.1.1477,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Dechloromonas,Rhodocyclaceae,0,False
KF003417.1.1415,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,,Erwiniaceae,0,False
KF086785.1.1341,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Lawsonella,Corynebacteriaceae,0,False
KF580866.1.1360,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Shinella,Rhizobiaceae,0,False
KJ569212.1.1385,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Methylobacterium,Beijerinckiaceae,0,False
KJ959624.1.1501,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Aquabacterium,Comamonadaceae,0,False
KP214597.3.1209,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Agrobacterium,Rhizobiaceae,0,False
KP337928.1.1234,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,,Enterobacteriaceae,0,False
KP896654.1.1291,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Sulfurovum,Sulfurovaceae,0,False
KT026457.1.1220,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,,,0,False
KT380570.1.1379,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Brucella,Rhizobiaceae,0,False
KT767906.1.1422,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Hafnia-Obesumbacterium,Hafniaceae,0,False
KT828543.1.1200,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Pseudoalteromonas,Pseudoalteromonadaceae,0,False
KU053645.1.1448,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Sphingomonas,Sphingomonadaceae,0,False
KU361226.1.1200,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Bacillus,Bacillaceae,0,False
KX014141.1.1442,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Cyanobium_PCC-6307,Cyanobiaceae,0,False
KX212255.1.1200,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Serratia,Yersiniaceae,0,False
KX212257.1.1200,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,,Enterobacteriaceae,0,False
KX225278.1.1221,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Aeromonas,Aeromonadaceae,0,False
KX508703.1.1428,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Rubellimicrobium,Paracoccaceae,0,False
KY795327.1.1204,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Enterococcus,Enterococcaceae,0,False
KY963445.1.1230,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Brochothrix,Listeriaceae,0,False
LC190799.1.1211,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Rothia,Micrococcaceae,0,False
LN680489.1.1289,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Phyllobacterium,Rhizobiaceae,0,False
LT635479.2887212.2888725,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Sellimonas,Lachnospiraceae,0,False
LWUD01000045.4.1337,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Ligilactobacillus,Lactobacillaceae,0,False
MF498280.1.1204,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,,Cyanobiaceae,0,False
MG561907.1.1276,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Paenibacillus,Paenibacillaceae,0,False
MG572015.1.1234,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Pseudochrobactrum,Rhizobiaceae,0,False
MG755760.1.1200,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Peribacillus,Bacillaceae,0,False
MH447042.1.1230,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Staphylococcus,Staphylococcaceae,0,False
MH718771.1.1217,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Rhodococcus,Nocardiaceae,0,False
Y18355.1.1409,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,,,0,False
a13d2ac851c652f379103eb69ff1bc14,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Bacteroides,Bacteroidaceae,0,False
a3619e4bd3465b6a2aa9638acd081cd2,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,,Rhizobiaceae,0,False
a50e8f12c186085277959f55303ef905,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Faecalibacterium,Ruminococcaceae,0,False
a6eadb2d1940643ea760afffa030334d,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Stenotrophomonas,Lysobacteraceae,0,False
a9f73cd1c850d7f999159ba5feabd9d6,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,,Mycoplasmataceae,0,False
acc07901cb94b7ff01d72de31d9c9e9b,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Helicobacter,Helicobacteraceae,0,False
adc4c72e3b695adcbeb1d03eb1f48da5,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Fusibacter,Fusibacteraceae,0,False
af35970d0e82e7e56bc4c9a97b1aa275,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Campylobacter,Campylobacteraceae,0,False
b81519f9ff85d250b3ff11b93ec54bc8,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Incertae_Sedis,Incertae_Sedis,0,False
be8b0bae43af1dafd779699064f27bec,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Neorickettsia,Anaplasmataceae,0,False
bf0a5e99cb2470e070686ca4a5cd102d,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Streptococcus,Streptococcaceae,0,False
c3a9c5579756dc8a0872e12edba0ef72,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Incertae_Sedis,Leptotrichiaceae,0,False
c40986076d659ca56d66bdbbe8fc06f2,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Peptoclostridium,Peptostreptococcaceae,0,False
c465f577ff4ace3e12a8479197bd7198,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Porphyromonas,Porphyromonadaceae,0,False
c4abcba67bae771e7b6acab924c3a033,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Thomasclavelia,Erysipelatoclostridiaceae,0,False
c51976b33e301cd0c39ff6780038cb3d,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,,Comamonadaceae,0,False
ca53da738ef5a0dbe50fe54061231539,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,,Oscillospiraceae,0,False
cafeeea8a015957c63e8db16e70ed374,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,,Lachnospiraceae,0,False
cb3f260d74cc20477ad7bf268894361e,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Halomonas,Halomonadaceae,0,False
cc71afec2b00c234459733299a21d5f5,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,,,0,False
d27439ff64e05809b9e00cfa519cdcac,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,,Leptotrichiaceae,0,False
d2ef7dbb878e42f09d78a90e19f54bf6,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Incertae_Sedis,Incertae_Sedis,0,False
d74cd6582859d0be37e097cbfddc31d1,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Colidextribacter,Oscillospiraceae,0,False
da6858e27b2e7bb754853591e2b46704,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Gemella,Gemellaceae,0,False
da6b37f3a4a6331d6ee5af6f86f9df0a,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Brevundimonas,Caulobacteraceae,0,False
da821e0a5e2bb6359d37fc6ddafd82c1,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Rothia,Micrococcaceae,0,False
e56acb09bca8725f6d206127a3189941,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,,,0,False
e56b0756bf4106b0b7f14fa46e828c2a,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,,Veillonellaceae,0,False
e5eb02f3feb9b1b80a85843d37566c6a,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Pedobacter,Sphingobacteriaceae,0,False
e616d0c9166d972025919a91afbfac62,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Peptococcus,Peptococcaceae,0,False
e9165b84ab328cc9b6c9240b83c34296,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Parvimonas,Family_XI,0,False
eb04e82f5de40a4c6ab43c4b470e4cba,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,,,0,False
eb2a6f290f9640aa35652863ce0c2684,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Croceibacterium,Sphingomonadaceae,0,False
ed995199585e2404bfe5f588a06291fc,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Schaalia,Actinomycetaceae,0,False
ef4b9171648179be3a8fb9699fbb94bd,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Parabacteroides,Tannerellaceae,0,False
efb1124a7b972fc805d2cdd072bb7a09,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Incertae_Sedis,Ruminococcaceae,0,False
f21ed7dc4ea6acf7bd4cc247cf9d587a,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Fournierella,Ruminococcaceae,0,False
f52c8cce50655f4bc6b73387b9a7e1a5,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Catellicoccus,Catellicoccaceae,0,False
f8bb29a5251534049b2e1c111bc39f14,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Psittacicella,Pasteurellaceae,0,False
fc52caa7528d00b1f9ee139319dea276,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,,,0,False
EF025214.1.1451,-1.482986906913763,0.1508194060103313,0.2922125991450169,0.9896813321069012,1.6184879619371877,Pos↓,-0.0001234567901234,0.0004619330107128,0.0666666666666666,,,,False,0.0,0.9374394625840812,False,Agathobaculum,Butyricicoccaceae,0,False
EF025230.1.1453,0.8255045845310713,0.4172666951467511,0.5431491477101991,-1.7330093638795911,-1.9409996872095063,Pos↑,-0.0001763668430335,0.0022668457161283,0.0666666666666666,0.0,0.0,0.015,False,0.0,0.0051440067920044,True,Intestinimonas,Oscillospiraceae,0,False
5d2356d8798c11abda797ab361d25f33,1.7991562147342148,0.0860624037316292,0.1905667511200361,-0.707412954506053,-1.5205096140137928,Pos↑,-0.0005643738977072,0.0167307540459758,0.1333333333333333,0.0,0.015,0.05,False,0.0,0.0418594844865656,True,Lactobacillus,Lactobacillaceae,0,False
HQ452859.1.1430,-0.7085482358936599,0.4833489255174995,0.5876006545506857,0.3868100986219895,0.6324486313259106,Pos↓,-0.000705467372134,0.0033290847573302,0.0666666666666666,,,,False,0.0,0.076743811577827,False,,Erysipelotrichaceae,0,False
KP966092.1.1345,-1.685231593853862,0.1000593664234838,0.2023396831611571,1.343157498453111,1.7414203458689423,Pos↓,-0.000758377425044,0.0037758983694071,0.0666666666666666,,,,False,0.0,0.2149681469605119,False,Sellimonas,Lachnospiraceae,0,False
KU363872.1.1413,-1.1984351835984643,0.2458923010372652,0.4079781326642614,-1.3824173766805312,-0.8902415142670469,Pos↓,-0.0007760141093474,0.0167518237311365,0.1333333333333333,0.0,0.13,0.23,False,0.0,0.040315489954249,True,Macrococcus,Staphylococcaceae,0,False
FJ981654.1.1204,0.9689171918027174,0.3433766039125421,0.5322337360644402,-0.5495362523420716,-0.9505468236892244,Pos↑,-0.0008289241622574,0.0185683046224334,0.2,0.0,0.0,0.045,False,0.0,0.2984214487966969,False,Staphylococcus,Staphylococcaceae,0,False
GQ175371.1.1438,-1.2031670385561928,0.2447336995976739,0.4079781326642614,-0.9537881388548448,-0.299498736098212,Pos↓,-0.0008465608465608,0.0021776841933604,0.0,0.0,0.015,0.195,False,0.0,0.1576106148105731,False,,Oscillospiraceae,0,False
f980a909308141ab17d7502f6c96d0ed,1.411260951428978,0.1737417515763647,0.3243843030824669,-0.8455713656146047,-1.3294768244278252,Pos↑,-0.0010229276895943,0.003245629134158,0.0,0.0,0.165,0.365,False,0.0,0.945918022528524,False,Monoglobus,Monoglobaceae,0,False
eef61fa20a609e0b0edda48cdc9db43d,-0.9040065021650688,0.3777868787413556,0.5431491477101991,-1.2052712403731527,-0.8845936784377908,Pos↓,-0.0013051146384479,0.0155022743051871,0.1333333333333333,0.0,0.045,0.19,False,0.0,0.2121696318432309,False,Tyzzerella,Lachnospiraceae,0,False
DQ808123.1.1242,0.3932988749897509,0.6981492705291212,0.7462974960828537,-1.2826224625796083,-1.426933518391882,Pos↑,-0.0015520282186948,0.0094642792951549,0.0666666666666666,0.0,0.0,0.035,False,0.0,0.0689276069673405,False,Ruthenibacterium,Ruminococcaceae,0,False
1978fc46fbfd9b795e153be14136a976,-1.1803940331543965,0.2500511135684183,0.4079781326642614,-0.4737811350300885,-0.0678245842239891,Pos↓,-0.0020458553791887,0.0155170150481364,0.0666666666666666,0.0,0.01,0.045,False,0.0,0.0465501032046043,True,CHKCI001,Lachnospiraceae,0,False
6a90057b6e7a186c4d4e8974cd089f3f,-0.9019054562535088,0.3754973348797744,0.5431491477101991,0.2192263394957992,0.5925857654315906,Pos↓,-0.002063492063492,0.0077208803219144,0.0,0.0,0.0,0.025,False,0.0,0.7695126704402762,False,Enterocloster,Lachnospiraceae,0,False
FJ382054.1.1201,-0.6909213831764646,0.4948419929477538,0.5900039146684757,2.758514476461016,3.312591887655872,Pos↓,-0.0022574955908289,0.0058071578489613,0.0,,,,False,0.0,0.2679111778327095,False,Romboutsia,Peptostreptococcaceae,0,False
DQ057398.1.1389,-1.4034212610474557,0.1778881662065141,0.3243843030824669,-0.070999078054259,0.6607186674908424,Pos↓,-0.0022927689594356,0.0118443171228559,0.0666666666666666,0.0,0.01,0.02,False,0.0,0.1225764180253478,False,Shuttleworthia,Lachnospiraceae,0,False
HQ807248.1.1298,-0.2696398944093897,0.7896386321437336,0.8158932917479624,-0.9061435142435744,-0.8337744200662531,Pos↓,-0.0023456790123456,0.0059898812201028,0.0,0.0,0.005,0.03,False,0.0,0.299426569921525,False,DTU089,Ruminococcaceae,0,False
DQ794427.1.1242,-0.8388792338035435,0.4101623244736103,0.5431491477101991,0.2172181972519632,0.526287620476127,Pos↓,-0.0025573192239858,0.0087521323947817,0.1333333333333333,,,,False,0.0,0.1225764180253478,False,Oscillibacter,Oscillospiraceae,0,False
DQ793739.1.1403,-0.3051851023601462,0.7622551514465696,0.8010138879608021,0.7202695071223725,0.8243224031280432,Pos↓,-0.0026984126984126,0.007002141269877,0.0,,,,False,0.0,0.0159384580906474,True,Merdibacter,Erysipelotrichaceae,0,False
DQ793705.1.1389,-2.293438507063104,0.0275943330818236,0.0743847239596983,1.150099135498315,1.7940569198045866,Pos↓,-0.0028042328042328,0.0081280817527441,0.0666666666666666,,,,False,0.0,0.1380528983733099,False,Acutalibacter,Ruminococcaceae,0,False
EU451487.1.1331,-0.5176051731257385,0.6107459577423365,0.7012268403708308,-0.6659338633232403,-0.4742095568797359,Pos↓,-0.0031040564373897,0.0127125386842259,0.0666666666666666,0.0,0.0,0.02,False,0.0,0.304191791996744,False,Anaerotruncus,Ruminococcaceae,0,False
DQ806077.1.1402,-0.8431125626058865,0.4084196514365875,0.5431491477101991,0.6576987952135374,0.9578278872483588,Pos↓,-0.0032275132275132,0.007321369822075,0.0,,,,False,0.0,0.6021639641511638,False,Colidextribacter,Oscillospiraceae,0,False
DQ455825.1.1446,-0.460821295560152,0.6495198817167944,0.7309435754830172,-0.2550758578467266,-0.0836845252322201,Pos↓,-0.0038977072310405,0.0104508925605275,0.0,0.0,0.005,0.05,False,0.0,0.5199782858990365,False,ASF356,Lachnospiraceae,0,False
GQ175397.1.1443,0.2528477485834783,0.8027337225262211,0.8158932917479624,1.1529864151538762,1.0653827903169777,Pos↑,-0.0039858906525573,0.0094601372777104,0.0,0.0,0.0,0.01,False,0.0,0.1375990733029554,False,Incertae_Sedis,[Eubacterium]_coprostanoligenes_group,0,False
FJ367509.1.1357,-0.1590848964990869,0.8756759959442881,0.8756759959442881,0.0193121869123348,0.1000107537630238,Pos↓,-0.0043033509700176,0.0142417072089479,0.0,0.0,0.105,0.225,False,0.0,0.9436987690933308,False,Anaerobutyricum,Lachnospiraceae,0,False
FJVJ01000015.3438.4940,2.0406894169968752,0.0549505295130207,0.1362773131922915,-1.5637562263107023,-2.0841344826491226,Pos↑,-0.0048148148148148,0.0126469415399732,0.0,0.01,0.035,0.045,False,0.01,0.2671752805362735,False,,,0,False
DQ326634.1.1352,0.979195914116185,0.3355930669650763,0.5322337360644402,1.2440389019771412,0.7708148140769405,Pos↑,-0.0051499118165784,0.0161304424287858,0.0,0.0,0.0,0.005,False,0.0,0.670514199498025,False,Thomasclavelia,Erysipelatoclostridiaceae,0,False
GQ491803.1.1365,1.8758787568266475,0.0702268832269209,0.1674641061565037,-0.2596298659245281,-0.9309795256558384,Pos↑,-0.0057671957671957,0.0131880186401229,0.0,0.0,0.01,0.045,False,0.0,0.0465501032046043,True,[Clostridium]_innocuum_group,Erysipelotrichaceae,0,False
MH843493.1.1214,0.7355699896015597,0.4717284420720146,0.5863049731706705,-1.3281893470042732,-1.635779192894147,Pos↑,-0.0063139329805996,0.0139502270863631,0.0,0.0,0.01,0.04,False,0.0,0.027628501932447,True,,Microbacteriaceae,0,False
HQ802642.1.1374,1.7872081491292426,0.0859360930907549,0.1905667511200361,-0.4283010103637878,-1.569436108355661,Pos↑,-0.0094179894179894,0.0301599368550942,0.0666666666666666,0.0,0.0,0.01,False,0.0,0.1417651702648568,False,Epulopiscium,Lachnospiraceae,0,False
FAGH01000127.1.1295,2.5138925823776908,0.0200509140711313,0.0591979367814355,-0.8715897564609616,-1.901705408458277,Pos↑,-0.0103880070546737,0.0315338983346649,0.0,0.09,0.155,0.18,False,0.09,0.5199782858990365,False,Clostridioides,Peptostreptococcaceae,0,False
